timestamp,date_GMT,status,attendance,home_team_name,away_team_name,referee,Game Week,Pre-Match PPG (Home),Pre-Match PPG (Away),home_ppg,away_ppg,home_team_goal_count,away_team_goal_count,total_goal_count,total_goals_at_half_time,home_team_goal_count_half_time,away_team_goal_count_half_time,home_team_goal_timings,away_team_goal_timings,home_team_corner_count,away_team_corner_count,home_team_yellow_cards,home_team_red_cards,away_team_yellow_cards,away_team_red_cards,home_team_first_half_cards,home_team_second_half_cards,away_team_first_half_cards,away_team_second_half_cards,home_team_shots,away_team_shots,home_team_shots_on_target,away_team_shots_on_target,home_team_shots_off_target,away_team_shots_off_target,home_team_fouls,away_team_fouls,home_team_possession,away_team_possession,Home Team Pre-Match xG,Away Team Pre-Match xG,team_a_xg,team_b_xg,average_goals_per_match_pre_match,btts_percentage_pre_match,over_15_percentage_pre_match,over_25_percentage_pre_match,over_35_percentage_pre_match,over_45_percentage_pre_match,over_15_HT_FHG_percentage_pre_match,over_05_HT_FHG_percentage_pre_match,over_15_2HG_percentage_pre_match,over_05_2HG_percentage_pre_match,average_corners_per_match_pre_match,average_cards_per_match_pre_match,odds_ft_home_team_win,odds_ft_draw,odds_ft_away_team_win,odds_ft_over15,odds_ft_over25,odds_ft_over35,odds_ft_over45,odds_btts_yes,odds_btts_no,stadium_name
1506705300,Sep 29 2017 - 5:15pm,complete,3688,Al Shabab,Al Nassr,N/A,5,1.00,2.00,1.11,1.20,0,1,1,0,0,0,"","67",6,6,1,1,1,0,2,0,0,1,19,21,10,13,9,8,14,14,37,63,0.00,0.00,0.00,0.00,3.34,100,100,75,42,17,42,84,50,100,8.33,4.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Prince Faisal bin Fahd Stadium
1506785400,Sep 30 2017 - 3:30pm,complete,275,Al Faisaly,Al Ittifaq,N/A,5,1.50,1.00,1.56,0.91,3,0,3,1,1,0,"14,60,90'3","",3,10,2,0,0,0,2,0,0,0,6,11,5,3,1,8,16,13,39,61,0.00,0.00,0.00,0.00,3.75,100,100,100,75,0,25,100,75,100,14.50,2.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,King Salman bin Abdulaziz Sport City Stadium
1506791700,Sep 30 2017 - 5:15pm,complete,3319,Al Hilal,Al Quadisiya,N/A,5,3.00,1.50,2.40,0.56,2,1,3,1,1,0,"12,59","51",6,4,3,0,1,0,1,2,1,0,19,18,6,11,13,7,19,12,62,38,0.00,0.00,0.00,0.00,3.00,75,75,75,25,25,50,75,50,100,10.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Prince Faisal bin Fahd Stadium
1506791700,Sep 30 2017 - 5:15pm,complete,5310,Al Ahli,Al Raed,N/A,5,2.00,0.00,2.56,0.56,5,3,8,1,1,0,"3,46,57,63,90'2","71,77,90'4",5,5,0,0,2,1,0,0,1,2,18,19,13,10,5,9,7,7,59,41,0.00,0.00,0.00,0.00,2.50,50,75,50,25,0,25,100,25,75,10.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,King Abdullah Sports City
1507906500,Oct 13 2017 - 2:55pm,complete,2806,Al Fateh,Al Quadisiya,N/A,6,1.50,1.00,1.20,0.56,2,1,3,0,0,0,"56,70","90'3",7,5,4,1,3,0,2,3,1,2,13,17,6,10,7,7,18,13,44,56,0.00,0.00,0.00,0.00,3.34,75,75,75,42,42,17,100,75,75,10.00,3.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Prince Abdullah bin Jalawi Sports City Stadium
1507914000,Oct 13 2017 - 5:00pm,complete,7118,Al Ittihad,Ohod,N/A,6,0.50,0.75,0.89,0.75,2,2,4,3,1,2,"10,52","11,22",8,5,3,0,3,1,1,2,2,2,15,17,11,12,4,5,10,18,58,42,0.00,0.00,0.00,0.00,2.38,63,75,38,25,0,25,75,38,75,9.50,4.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,King Abdullah Sports City
1507992900,Oct 14 2017 - 2:55pm,complete,503,Al Ittifaq,Al Batin,N/A,6,1.00,3.00,1.25,1.40,1,3,4,2,1,1,"12","35,61,69",1,4,3,0,3,0,1,2,0,3,11,5,4,3,7,2,15,15,48,52,0.00,0.00,0.00,0.00,3.59,100,100,100,42,17,17,59,100,100,10.33,3.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Prince Mohamed bin Fahd Stadium
1508000400,Oct 14 2017 - 5:00pm,complete,2633,Al Shabab,Al Ahli,N/A,6,0.75,1.50,1.11,1.70,2,5,7,4,1,3,"8,86","3,11,24,61,84",6,6,1,0,2,0,1,0,0,2,23,17,12,12,11,5,10,17,51,49,0.00,0.00,0.00,0.00,3.00,88,88,88,13,13,38,50,63,100,10.00,3.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Prince Faisal bin Fahd Stadium
1508000400,Oct 14 2017 - 5:00pm,complete,2316,Al Faisaly,Al Feiha,N/A,6,2.00,0.50,1.56,1.00,2,1,3,1,1,0,"41,59","90'1",3,17,4,0,2,0,0,4,0,2,6,16,0,7,6,9,23,21,35,65,0.00,0.00,0.00,0.00,3.42,84,100,100,42,0,42,100,59,100,9.83,4.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,King Salman bin Abdulaziz Sport City Stadium
1508086800,Oct 15 2017 - 5:00pm,complete,1915,Al Nassr,Al Taawon,N/A,6,1.00,1.67,2.00,1.00,2,1,3,2,1,1,"38,51","43",4,3,2,0,1,0,1,1,1,0,15,7,7,5,8,2,18,19,49,51,0.00,0.00,0.00,0.00,3.84,100,100,84,84,17,17,84,100,100,5.17,4.83,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,King Fahd International Stadium
1508424600,Oct 19 2017 - 2:50pm,complete,741,Al Quadisiya,Al Feiha,N/A,7,2.00,0.33,1.20,1.00,1,1,2,1,1,0,"44","58",4,2,1,0,3,0,0,1,1,2,12,13,3,8,9,5,17,15,56,44,0.00,0.00,0.00,0.00,2.92,100,100,75,17,0,17,75,84,100,12.17,4.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Prince Mohamed bin Fahd Stadium
1508425800,Oct 19 2017 - 3:10pm,complete,3128,Al Raed,Al Shabab,N/A,7,0.50,3.00,0.80,1.50,2,2,4,2,0,2,"51,60","5,14",10,5,0,0,4,0,0,0,2,2,6,12,4,3,2,9,9,18,55,45,0.00,0.00,0.00,0.00,4.75,100,100,100,100,75,100,100,100,100,13.50,3.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Prince Abdullah bin Abdul Aziz Stadium (King Abdullah Sport City Stadium) (Buraydah (Buraidah))
