timestamp,date_GMT,status,attendance,home_team_name,away_team_name,referee,Game Week,Pre-Match PPG (Home),Pre-Match PPG (Away),home_ppg,away_ppg,home_team_goal_count,away_team_goal_count,total_goal_count,total_goals_at_half_time,home_team_goal_count_half_time,away_team_goal_count_half_time,home_team_goal_timings,away_team_goal_timings,home_team_corner_count,away_team_corner_count,home_team_yellow_cards,home_team_red_cards,away_team_yellow_cards,away_team_red_cards,home_team_first_half_cards,home_team_second_half_cards,away_team_first_half_cards,away_team_second_half_cards,home_team_shots,away_team_shots,home_team_shots_on_target,away_team_shots_on_target,home_team_shots_off_target,away_team_shots_off_target,home_team_fouls,away_team_fouls,home_team_possession,away_team_possession,Home Team Pre-Match xG,Away Team Pre-Match xG,team_a_xg,team_b_xg,average_goals_per_match_pre_match,btts_percentage_pre_match,over_15_percentage_pre_match,over_25_percentage_pre_match,over_35_percentage_pre_match,over_45_percentage_pre_match,over_15_HT_FHG_percentage_pre_match,over_05_HT_FHG_percentage_pre_match,over_15_2HG_percentage_pre_match,over_05_2HG_percentage_pre_match,average_corners_per_match_pre_match,average_cards_per_match_pre_match,odds_ft_home_team_win,odds_ft_draw,odds_ft_away_team_win,odds_ft_over15,odds_ft_over25,odds_ft_over35,odds_ft_over45,odds_btts_yes,odds_btts_no,stadium_name
1538148900,Sep 28 2018 - 3:35pm,complete,N/A,Al Raed,Al Shabab,N/A,4,0.00,3.00,1.13,1.73,1,1,2,2,1,1,"9","13",1,5,3,1,4,0,1,3,2,2,9,9,5,7,4,2,18,15,52,48,1.94,1.85,1.36,1.56,4.00,100,100,100,100,0,50,50,100,100,8.00,7.00,2.65,3.40,2.35,1.20,1.67,2.70,0.00,1.62,2.20,Prince Abdullah bin Abdul Aziz Stadium (King Abdullah Sport City Stadium) (Buraydah (Buraidah))
1538242500,Sep 29 2018 - 5:35pm,complete,13732,Al Ahli,Al Batin,N/A,18,2.00,0.33,1.60,0.67,2,0,2,1,1,0,"15,53","",1,1,1,0,0,0,1,0,0,0,13,6,6,2,7,4,5,15,62,38,2.22,1.35,1.81,0.97,3.17,75,100,50,50,17,34,100,34,100,12.83,2.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,King Abdullah Sports City
1538665500,Oct 04 2018 - 3:05pm,complete,N/A,Al Fateh,Al Ittihad,Simon Evans,5,0.50,0.00,1.47,1.13,2,0,2,1,1,0,"26,90'9","",5,4,5,0,1,1,2,3,0,2,12,12,6,2,6,10,16,13,46,54,1.47,1.55,1.67,1.40,3.50,50,50,50,50,50,25,50,50,75,6.00,4.00,2.95,3.35,2.15,1.18,1.61,2.55,0.00,1.59,2.30,Prince Abdullah bin Jalawi Sports City Stadium
1538666400,Oct 04 2018 - 3:20pm,complete,N/A,Al Feiha,Al Raed,Szymon Marciniak,5,1.50,0.50,1.40,1.40,0,3,3,2,0,2,"","10,28,58",5,3,3,1,1,0,3,1,0,1,9,16,3,5,6,11,11,11,45,55,1.36,1.38,1.22,1.80,4.25,100,100,75,75,50,50,75,75,100,12.00,2.50,2.15,3.40,2.90,1.16,1.56,2.40,0.00,1.56,2.40,King Salman bin Abdulaziz Sport City Stadium
1538753100,Oct 05 2018 - 3:25pm,complete,N/A,Al Taawon,Al Shabab,N/A,5,3.00,2.00,2.27,1.73,1,1,2,1,0,1,"69","3",5,3,3,0,2,1,1,2,0,3,10,12,4,6,6,6,14,15,61,39,2.03,1.71,1.65,1.50,5.50,100,100,75,75,50,75,75,75,75,8.50,7.00,2.15,3.45,2.90,0.00,0.00,0.00,0.00,0.00,0.00,Prince Abdullah bin Abdul Aziz Stadium (King Abdullah Sport City Stadium) (Buraydah (Buraidah))
1538754300,Oct 05 2018 - 3:45pm,complete,N/A,Ohod,Al Batin,Tomasz Musial,5,0.00,0.25,0.93,0.67,0,1,1,0,0,0,"","90'3",8,3,3,0,2,0,1,2,1,1,20,6,7,5,13,1,18,15,65,35,2.23,1.23,0.00,0.00,3.13,63,100,63,38,13,50,100,25,100,9.25,3.75,2.75,3.30,2.30,0.00,0.00,0.00,0.00,1.66,2.10,Prince Mohammed bin Abdul Aziz Stadium
1538754600,Oct 05 2018 - 3:50pm,complete,N/A,Al Ahli,Al Faisaly,Pol van Boekel,5,2.33,0.00,1.60,1.13,2,0,2,2,2,0,"10,45'1","",3,2,1,0,1,1,1,0,0,2,17,8,6,6,11,2,9,10,50,50,2.09,1.31,2.18,1.35,2.50,67,100,50,0,0,25,100,25,100,9.83,3.50,1.47,4.25,5.60,0.00,0.00,0.00,0.00,1.72,2.00,King Abdullah Sports City
1538761200,Oct 05 2018 - 5:40pm,complete,N/A,Al Nassr,Al Hazm,N/A,5,3.00,0.00,2.40,0.80,5,1,6,2,1,1,"26,47,57,74,79","32",11,9,1,0,1,0,0,1,1,0,23,8,14,4,9,4,18,14,54,46,2.14,1.46,3.01,1.35,2.00,25,75,25,0,0,25,75,0,100,11.50,5.00,1.40,4.45,6.05,0.00,0.00,0.00,0.00,0.00,0.00,Prince Faisal bin Fahd Stadium
1538838300,Oct 06 2018 - 3:05pm,complete,N/A,Al Quadisiya,Al Wahda,N/A,5,0.50,1.00,1.20,1.13,0,1,1,0,0,0,"","88",3,8,1,0,1,0,1,0,1,0,8,14,3,2,5,12,-1,-1,48,52,0.80,2.00,1.10,1.52,1.42,17,42,42,17,0,25,42,17,42,11.67,3.33,2.15,3.25,3.00,0.00,0.00,0.00,0.00,0.00,0.00,Prince Saud bin Jalawi Stadium
1539875700,Oct 18 2018 - 3:15pm,complete,N/A,Al Hazm,Al Quadisiya,Artur Manuel Ribeiro Soares Dias,6,1.67,1.50,1.27,0.67,2,1,3,1,1,0,"7,47","52",1,10,1,0,2,0,0,1,1,1,19,18,10,4,9,14,19,18,39,61,2.33,1.40,2.36,2.09,3.09,59,84,67,25,25,25,67,84,84,10.00,5.33,2.80,3.20,2.35,1.25,1.83,3.10,0.00,1.74,2.05,Prince Abdullah bin Abdul Aziz Stadium (King Abdullah Sport City Stadium) (Buraydah (Buraidah))
